Investing Report Created: 2023-09-23 08:16:00 -0400
,
﻿Filter Criteria:,All Dates
,All Investing Accounts
,Any Type
,Any Status
,All Investing Accounts
,
﻿,"Split","Date","Type","Security","Symbol","Security/Payee","Description/Category","Shares","Invest Amt","Amount","Account"
﻿,,"10/5/2012","Buy","Mondelez International Inc","MDLZ","Mondelez International Inc","100 shares @ 27.79","100","2,786.95","-2,786.95","Fidelity IRA"
﻿,,"10/9/2012","Buy","Mondelez International Inc","MDLZ","Mondelez International Inc","100 shares @ 27.328","100","2,740.75","-2,740.75","Fidelity IRA"
﻿,,"10/10/2012","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"132.00","z Ameritrade IRA"
﻿,,"10/10/2012","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"308.00","Fidelity IRA"
﻿,,"10/10/2012","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"88.00","z Jane IRA"
﻿,,"10/11/2012","Dividend Income","PHILIP MORRIS CO INC","PM","PHILIP MORRIS CO INC","Investments:Dividend Income",,,"170.00","z Ameritrade IRA"
﻿,,"10/15/2012","Dividend Income","WINDSTREAM CORP COM","WIN","WINDSTREAM CORP COM","Investments:Dividend Income",,,"75.00","z Ameritrade IRA"
﻿,,"10/15/2012","Dividend Income","KRAFT FOODS INC CL A","KFT","KRAFT FOODS INC CL A","Investments:Dividend Income",,,"40.02","z Ameritrade IRA"
﻿,,"10/15/2012","Dividend Income","KRAFT FOODS INC CL A","KFT","KRAFT FOODS INC CL A","Investments:Dividend Income",,,"49.30","z Jane IRA"
﻿,,"10/24/2012","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"10.16","z Ameritrade IRA"
﻿,,"10/24/2012","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"30.49","Fidelity IRA"
﻿,,"10/24/2012","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"30.49","z Jane IRA"
﻿,,"10/25/2012","Dividend Income","GENERAL ELECTRIC CO","GE","GENERAL ELECTRIC CO","Investments:Dividend Income",,,"85.00","Fidelity IRA"
﻿,,"10/29/2012","Dividend Income","ANNALY CAP MGMT INC COM","NLY","ANNALY CAP MGMT INC COM","Investments:Dividend Income",,,"100.00","z Ameritrade IRA"
﻿,,"10/29/2012","Dividend Income","ANNALY CAP MGMT INC COM","NLY","ANNALY CAP MGMT INC COM","Investments:Dividend Income",,,"250.00","Fidelity IRA"
﻿,,"10/31/2012","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.02","z Ameritrade IRA"
﻿,,"10/31/2012","Dividend Income","FIDELITY CASH RESERVES","FDRXX","FIDELITY CASH RESERVES","Investments:Dividend Income",,,"0.03","Fidelity IRA"
﻿,,"11/1/2012","Dividend Income","BRISTOL MYERS SQUIBB CO COM","BMY","BRISTOL MYERS SQUIBB CO COM","Investments:Dividend Income",,,"68.00","Fidelity IRA"
﻿,,"11/1/2012","Dividend Income","AT&T (T)","T","AT&T (T)","Investments:Dividend Income",,,"220.00","Fidelity IRA"
﻿,,"11/1/2012","Dividend Income","BRISTOL MYERS SQUIBB CO COM","BMY","BRISTOL MYERS SQUIBB CO COM","Investments:Dividend Income",,,"34.00","z Jane IRA"
﻿,,"11/22/2012","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"30.50","Fidelity IRA"
﻿,,"11/23/2012","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"10.17","z Ameritrade IRA"
﻿,,"11/23/2012","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"30.50","z Jane IRA"
﻿,,"11/30/2012","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.02","z Ameritrade IRA"
﻿,,"11/30/2012","Dividend Income","FIDELITY CASH RESERVES","FDRXX","FIDELITY CASH RESERVES","Investments:Dividend Income",,,"0.01","Fidelity IRA"
﻿,,"12/6/2012","Dividend Income","SOUTHERN CO","SO","SOUTHERN CO","Investments:Dividend Income",,,"159.25","z Ameritrade IRA"
﻿,,"12/10/2012","Dividend Income","Norfolk Southern","NSC","Norfolk Southern","Investments:Dividend Income",,,"100.00","Fidelity IRA"
﻿,,"12/11/2012","Dividend Income","JOHNSON & JOHNSON COM","JNJ","JOHNSON & JOHNSON COM","Investments:Dividend Income",,,"61.00","z Jane IRA"
﻿,,"12/12/2012","Dividend Income","3M Corp (MMM)","MMM","3M Corp (MMM)","Investments:Dividend Income",,,"59.00","Fidelity IRA"
﻿,,"12/13/2012","Payment/Deposit","",,,"Transfer",,,"-488.28","z Ameritrade IRA"
﻿,,"12/14/2012","Buy","Fidelity Countra Fund","FCNTX","Fidelity Countra Fund","7.581 shares @ 76.72338742","7.581","581.64","-581.64","Fidelity IRA"
﻿,,"12/14/2012","Dividend Income","Fidelity Countra Fund","FCNTX","Fidelity Countra Fund","Investments:Dividend Income",,,"205.69","Fidelity IRA"
﻿,,"12/14/2012","Dividend Income","Fidelity Countra Fund","FCNTX","Fidelity Countra Fund","Investments:Dividend Income",,,"229.32","Fidelity IRA"
﻿,,"12/14/2012","Dividend Income","Fidelity Countra Fund","FCNTX","Fidelity Countra Fund","Investments:Dividend Income",,,"146.63","Fidelity IRA"
﻿,,"12/14/2012","Dividend Income","CSX Corp","CSX","CSX Corp","Investments:Dividend Income",,,"70.00","Fidelity IRA"
﻿,,"12/14/2012","Reinvest Dividend","NB Genesis Trust","NBGEX","NB Genesis Trust","1.778 shares @ 50.02812148","1.778","88.95","0.00","Fidelity IRA"
﻿,,"12/14/2012","Reinvest Dividend","NB Genesis Trust","NBGEX","NB Genesis Trust","34.562 shares @ 50.03066952","34.562","1,729.16","0.00","Fidelity IRA"
﻿,,"12/14/2012","Reinvest Dividend","NB Genesis Trust","NBGEX","NB Genesis Trust","0.151 shares @ 50.06622517","0.151","7.56","0.00","Fidelity IRA"
﻿,,"12/17/2012","Dividend Income","Coca-Cola Co","KO","Coca-Cola Co","Investments:Dividend Income",,,"51.00","z Jane IRA"
﻿,,"12/20/2012","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"10.17","z Ameritrade IRA"
﻿,,"12/20/2012","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"30.50","Fidelity IRA"
﻿,,"12/20/2012","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"30.50","z Jane IRA"
﻿,,"12/31/2012","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.02","z Ameritrade IRA"
﻿,,"12/31/2012","Dividend Income","FIDELITY CASH RESERVES","FDRXX","FIDELITY CASH RESERVES","Investments:Dividend Income",,,"0.01","Fidelity IRA"
﻿,,"1/2/2013","Payment/Deposit","",,"Td Ameritrade Ach In ****","Transfer:[USAA CLASSIC CHECKING]",,,"1,500.00","z Jane IRA"
﻿,,"1/2/2013","Dividend Income","Union Pacific Railroad","UNP","Union Pacific Railroad","Investments:Dividend Income",,,"69.00","Fidelity IRA"
﻿,,"1/2/2013","Dividend Income","PEPSICO INC","PEP","PEPSICO INC","Investments:Dividend Income",,,"107.50","Fidelity IRA"
﻿,,"1/10/2013","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"132.00","z Ameritrade IRA"
﻿,,"1/10/2013","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"308.00","Fidelity IRA"
﻿,,"1/10/2013","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"88.00","z Jane IRA"
﻿,,"1/11/2013","Dividend Income","PHILIP MORRIS CO INC","PM","PHILIP MORRIS CO INC","Investments:Dividend Income",,,"170.00","z Ameritrade IRA"
﻿,,"1/13/2013","Add Shares","Kraft Foods Group Inc","KRFT","Kraft Foods Group Inc","46 shares","46",,"0.00","z Ameritrade IRA"
﻿,,"1/14/2013","Dividend Income","Kraft Foods Group Inc","KRFT","Kraft Foods Group Inc","Investments:Dividend Income",,,"23.00","z Ameritrade IRA"
﻿,,"1/14/2013","Dividend Income","Mondelez International Inc","MDLZ","Mondelez International Inc","Investments:Dividend Income",,,"17.94","z Ameritrade IRA"
﻿,,"1/14/2013","Dividend Income","Mondelez International Inc","MDLZ","Mondelez International Inc","Investments:Dividend Income",,,"26.00","Fidelity IRA"
﻿,,"1/14/2013","Dividend Income","Kraft Foods Group Inc","KRFT","Kraft Foods Group Inc","Investments:Dividend Income",,,"28.00","z Jane IRA"
﻿,,"1/14/2013","Dividend Income","Mondelez International Inc","MDLZ","Mondelez International Inc","Investments:Dividend Income",,,"22.10","z Jane IRA"
﻿,,"1/15/2013","Dividend Income","WINDSTREAM CORP COM","WIN","WINDSTREAM CORP COM","Investments:Dividend Income",,,"75.00","z Ameritrade IRA"
﻿,,"1/23/2013","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"11.00","z Ameritrade IRA"
﻿,,"1/23/2013","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"33.00","Fidelity IRA"
﻿,,"1/23/2013","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"33.00","z Jane IRA"
﻿,,"1/25/2013","Dividend Income","GENERAL ELECTRIC CO","GE","GENERAL ELECTRIC CO","Investments:Dividend Income",,,"95.00","Fidelity IRA"
﻿,,"1/29/2013","Dividend Income","ANNALY CAP MGMT INC COM","NLY","ANNALY CAP MGMT INC COM","Investments:Dividend Income",,,"90.00","z Ameritrade IRA"
﻿,,"1/29/2013","Dividend Income","ANNALY CAP MGMT INC COM","NLY","ANNALY CAP MGMT INC COM","Investments:Dividend Income",,,"225.00","Fidelity IRA"
﻿,,"1/31/2013","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.02","z Ameritrade IRA"
﻿,,"1/31/2013","Dividend Income","FIDELITY CASH RESERVES","FDRXX","FIDELITY CASH RESERVES","Investments:Dividend Income",,,"0.02","Fidelity IRA"
﻿,,"1/31/2013","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.02","z Jane IRA"
﻿,,"2/1/2013","Dividend Income","BRISTOL MYERS SQUIBB CO COM","BMY","BRISTOL MYERS SQUIBB CO COM","Investments:Dividend Income",,,"70.00","Fidelity IRA"
﻿,,"2/1/2013","Dividend Income","AT&T (T)","T","AT&T (T)","Investments:Dividend Income",,,"225.00","Fidelity IRA"
﻿,,"2/1/2013","Dividend Income","BRISTOL MYERS SQUIBB CO COM","BMY","BRISTOL MYERS SQUIBB CO COM","Investments:Dividend Income",,,"35.00","z Jane IRA"
﻿,,"2/8/2013","Reinvest Dividend","Fidelity Countra Fund","FCNTX","Fidelity Countra Fund","6.441 shares @ 81.25291104","6.441","523.35","0.00","Fidelity IRA"
﻿,,"2/14/2013","Buy","INTEL CORP COM","INTC","INTEL CORP COM","100 shares @ 21.249","100","2,134.89","-2,134.89","z Ameritrade IRA"
﻿,,"2/14/2013","Buy","INTEL CORP COM","INTC","INTEL CORP COM","100 shares @ 21.205","100","2,128.45","-2,128.45","Fidelity IRA"
﻿,,"2/20/2013","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"11.00","z Ameritrade IRA"
﻿,,"2/20/2013","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"33.01","Fidelity IRA"
﻿,,"2/20/2013","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"33.01","z Jane IRA"
﻿,,"2/22/2013","Buy","WINDSTREAM CORP COM","WIN","WINDSTREAM CORP COM","100 shares @ 8.4893","100","858.92","-858.92","z Ameritrade IRA"
﻿,,"2/28/2013","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.02","z Ameritrade IRA"
﻿,,"2/28/2013","Dividend Income","FIDELITY CASH RESERVES","FDRXX","FIDELITY CASH RESERVES","Investments:Dividend Income",,,"0.02","Fidelity IRA"
﻿,,"2/28/2013","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.02","z Jane IRA"
﻿,,"3/6/2013","Dividend Income","SOUTHERN CO","SO","SOUTHERN CO","Investments:Dividend Income",,,"159.25","z Ameritrade IRA"
﻿,,"3/11/2013","Dividend Income","Norfolk Southern","NSC","Norfolk Southern","Investments:Dividend Income",,,"100.00","Fidelity IRA"
﻿,,"3/12/2013","Dividend Income","3M Corp (MMM)","MMM","3M Corp (MMM)","Investments:Dividend Income",,,"63.50","Fidelity IRA"
﻿,,"3/12/2013","Dividend Income","JOHNSON & JOHNSON COM","JNJ","JOHNSON & JOHNSON COM","Investments:Dividend Income",,,"61.00","z Jane IRA"
﻿,,"3/15/2013","Payment/Deposit","",,"Transfer","Transfer:[USAA CLASSIC CHECKING]",,,"3,500.00","z Jane IRA"
﻿,,"3/15/2013","Dividend Income","CSX Corp","CSX","CSX Corp","Investments:Dividend Income",,,"70.00","Fidelity IRA"
﻿,,"3/21/2013","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"11.01","z Ameritrade IRA"
﻿,,"3/21/2013","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"33.02","Fidelity IRA"
﻿,,"3/21/2013","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"33.02","z Jane IRA"
﻿,,"3/28/2013","Dividend Income","FIDELITY CASH RESERVES","FDRXX","FIDELITY CASH RESERVES","Investments:Dividend Income",,,"0.01","Fidelity IRA"
﻿,,"3/28/2013","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.03","z Jane IRA"
﻿,,"3/29/2013","Dividend Income","PEPSICO INC","PEP","PEPSICO INC","Investments:Dividend Income",,,"107.50","Fidelity IRA"
﻿,,"4/1/2013","Dividend Income","Union Pacific Railroad","UNP","Union Pacific Railroad","Investments:Dividend Income",,,"69.00","Fidelity IRA"
﻿,,"4/1/2013","Dividend Income","Coca-Cola Co","KO","Coca-Cola Co","Investments:Dividend Income",,,"56.00","z Jane IRA"
﻿,,"4/10/2013","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"132.00","z Ameritrade IRA"
﻿,,"4/10/2013","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"308.00","Fidelity IRA"
﻿,,"4/10/2013","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"88.00","z Jane IRA"
﻿,,"4/12/2013","Dividend Income","PHILIP MORRIS CO INC","PM","PHILIP MORRIS CO INC","Investments:Dividend Income",,,"170.00","z Ameritrade IRA"
﻿,,"4/12/2013","Dividend Income","Kraft Foods Group Inc","KRFT","Kraft Foods Group Inc","Investments:Dividend Income",,,"23.00","z Ameritrade IRA"
﻿,,"4/12/2013","Dividend Income","Kraft Foods Group Inc","KRFT","Kraft Foods Group Inc","Investments:Dividend Income",,,"28.00","z Jane IRA"
﻿,,"4/15/2013","Dividend Income","Mondelez International Inc","MDLZ","Mondelez International Inc","Investments:Dividend Income",,,"17.94","z Ameritrade IRA"
﻿,,"4/15/2013","Dividend Income","WINDSTREAM CORP COM","WIN","WINDSTREAM CORP COM","Investments:Dividend Income",,,"100.00","z Ameritrade IRA"
﻿,,"4/15/2013","Dividend Income","Mondelez International Inc","MDLZ","Mondelez International Inc","Investments:Dividend Income",,,"26.00","Fidelity IRA"
﻿,,"4/15/2013","Dividend Income","Mondelez International Inc","MDLZ","Mondelez International Inc","Investments:Dividend Income",,,"22.10","z Jane IRA"
﻿,,"4/18/2013","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"11.01","z Ameritrade IRA"
﻿,,"4/18/2013","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"33.02","Fidelity IRA"
﻿,,"4/18/2013","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"33.02","z Jane IRA"
﻿,,"4/25/2013","Dividend Income","GENERAL ELECTRIC CO","GE","GENERAL ELECTRIC CO","Investments:Dividend Income",,,"95.00","Fidelity IRA"
﻿,,"4/29/2013","Dividend Income","ANNALY CAP MGMT INC COM","NLY","ANNALY CAP MGMT INC COM","Investments:Dividend Income",,,"90.00","z Ameritrade IRA"
﻿,,"4/29/2013","Dividend Income","ANNALY CAP MGMT INC COM","NLY","ANNALY CAP MGMT INC COM","Investments:Dividend Income",,,"225.00","Fidelity IRA"
﻿,,"4/30/2013","Dividend Income","FIDELITY CASH RESERVES","FDRXX","FIDELITY CASH RESERVES","Investments:Dividend Income",,,"0.01","Fidelity IRA"
﻿,,"4/30/2013","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.05","z Jane IRA"
﻿,,"5/1/2013","Dividend Income","BRISTOL MYERS SQUIBB CO COM","BMY","BRISTOL MYERS SQUIBB CO COM","Investments:Dividend Income",,,"70.00","Fidelity IRA"
﻿,,"5/1/2013","Dividend Income","AT&T (T)","T","AT&T (T)","Investments:Dividend Income",,,"225.00","Fidelity IRA"
﻿,,"5/1/2013","Dividend Income","BRISTOL MYERS SQUIBB CO COM","BMY","BRISTOL MYERS SQUIBB CO COM","Investments:Dividend Income",,,"35.00","z Jane IRA"
﻿,,"5/23/2013","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"11.01","z Ameritrade IRA"
﻿,,"5/23/2013","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"33.03","Fidelity IRA"
﻿,,"5/23/2013","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"33.03","z Jane IRA"
﻿,,"5/31/2013","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.00","z Ameritrade IRA"
﻿,,"5/31/2013","Dividend Income","FIDELITY CASH RESERVES","FDRXX","FIDELITY CASH RESERVES","Investments:Dividend Income",,,"0.02","Fidelity IRA"
﻿,,"5/31/2013","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.00","z Jane IRA"
﻿,,"6/1/2013","Dividend Income","INTEL CORP COM","INTC","INTEL CORP COM","Investments:Dividend Income",,,"22.50","Fidelity IRA"
﻿,,"6/3/2013","Dividend Income","INTEL CORP COM","INTC","INTEL CORP COM","Investments:Dividend Income",,,"22.50","z Ameritrade IRA"
﻿,,"6/5/2013","Sell","WINDSTREAM CORP COM","WIN","WINDSTREAM CORP COM","400 shares @ 8.00","-400","-3,189.95","3,189.95","z Ameritrade IRA"
﻿,,"6/5/2013","Buy","LORILLARD INC COM","LO","LORILLARD INC COM","100 shares @ 42.1725","100","4,227.24","-4,227.24","z Jane IRA"
﻿,,"6/6/2013","Dividend Income","SOUTHERN CO","SO","SOUTHERN CO","Investments:Dividend Income",,,"164.94","z Ameritrade IRA"
﻿,,"6/10/2013","Dividend Income","Norfolk Southern","NSC","Norfolk Southern","Investments:Dividend Income",,,"100.00","Fidelity IRA"
﻿,,"6/11/2013","Dividend Income","JOHNSON & JOHNSON COM","JNJ","JOHNSON & JOHNSON COM","Investments:Dividend Income",,,"66.00","z Jane IRA"
﻿,,"6/12/2013","Dividend Income","3M Corp (MMM)","MMM","3M Corp (MMM)","Investments:Dividend Income",,,"63.50","Fidelity IRA"
﻿,,"6/14/2013","Dividend Income","CSX Corp","CSX","CSX Corp","Investments:Dividend Income",,,"75.00","Fidelity IRA"
﻿,,"6/18/2013","Buy","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","100 shares @ 10.7199","100","1,081.98","-1,081.98","z Ameritrade IRA"
﻿,,"6/18/2013","Buy","INTEL CORP COM","INTC","INTEL CORP COM","100 shares @ 25.09","100","2,518.99","-2,518.99","z Ameritrade IRA"
﻿,,"6/19/2013","Buy","INTEL CORP COM","INTC","INTEL CORP COM","100 shares @ 25.30","100","2,537.95","-2,537.95","Fidelity IRA"
﻿,,"6/20/2013","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"11.01","z Ameritrade IRA"
﻿,,"6/20/2013","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"33.04","Fidelity IRA"
﻿,,"6/20/2013","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"33.04","z Jane IRA"
﻿,,"6/28/2013","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.00","z Ameritrade IRA"
﻿,,"6/28/2013","Dividend Income","PEPSICO INC","PEP","PEPSICO INC","Investments:Dividend Income",,,"113.50","Fidelity IRA"
﻿,,"6/28/2013","Dividend Income","FIDELITY CASH RESERVES","FDRXX","FIDELITY CASH RESERVES","Investments:Dividend Income",,,"0.02","Fidelity IRA"
﻿,,"6/28/2013","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.00","z Jane IRA"
﻿,,"7/1/2013","Dividend Income","Union Pacific Railroad","UNP","Union Pacific Railroad","Investments:Dividend Income",,,"69.00","Fidelity IRA"
﻿,,"7/1/2013","Dividend Income","Coca-Cola Co","KO","Coca-Cola Co","Investments:Dividend Income",,,"56.00","z Jane IRA"
﻿,,"7/9/2013","Sell","ANNALY CAP MGMT INC COM","NLY","ANNALY CAP MGMT INC COM","100 shares @ 11.8622","-100","-1,186.22","1,186.22","Fidelity IRA"
﻿,,"7/9/2013","Sell","ANNALY CAP MGMT INC COM","NLY","ANNALY CAP MGMT INC COM","400 shares @ 11.862","-400","-4,736.76","4,736.76","Fidelity IRA"
﻿,,"7/10/2013","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"132.00","z Ameritrade IRA"
﻿,,"7/10/2013","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"308.00","Fidelity IRA"
﻿,,"7/10/2013","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"88.00","z Jane IRA"
﻿,,"7/12/2013","Dividend Income","Kraft Foods Group Inc","KRFT","Kraft Foods Group Inc","Investments:Dividend Income",,,"23.00","z Ameritrade IRA"
